分类名称,语言,自然表达,金额,币种,备注,日期规则,展开日期
红包礼金,en,Overseas friend wedding gift 200 USD,200,USD,Overseas wedding gift,anchor,2026-08-31
红包礼金,zh,升学红包发了1000块,1000,CNY,升学红包,anchor,2026-08-31
红包礼金,en,School admission red packet 1000 bucks,1000,CNY,School admission red packet,anchor,2026-08-31
红包礼金,zh,8月13日满月酒随礼500元,500,CNY,满月酒,ymd:2026-08-13,2026-08-13
红包礼金,en,Full moon banquet gift 500 yuan on August 13,500,CNY,Full moon banquet,ymd:2026-08-13,2026-08-13
红包礼金,zh,公司年会抽奖红包888块,888,CNY,年会红包,anchor,2026-08-31
红包礼金,en,Company annual party lucky draw red packet 888 bucks,888,CNY,Annual party red packet,anchor,2026-08-31
红包礼金,zh,香港新年派利是500HKD,500,HKD,新年利是,anchor,2026-08-31
红包礼金,en,HK New Year lai see 500 HKD,500,HKD,New Year lai see,anchor,2026-08-31
红包礼金,zh,订婚红包1001元,1001,CNY,订婚红包,anchor,2026-08-31
红包礼金,en,Engagement red packet 1001 yuan,1001,CNY,Engagement red packet,anchor,2026-08-31
红包礼金,zh,搬新家随礼666块,666,CNY,搬家随礼,anchor,2026-08-31
红包礼金,en,Moving gift money 666 bucks,666,CNY,Moving gift money,anchor,2026-08-31
红包礼金,zh,老人过寿红包2000元,2000,CNY,寿礼红包,anchor,2026-08-31
红包礼金,en,Elder birthday red packet 2000 yuan,2000,CNY,Birthday red packet,anchor,2026-08-31
红包礼金,zh,香港结婚礼金10000HKD,10000,HKD,结婚礼金,anchor,2026-08-31
红包礼金,en,HK wedding gift money 10000 HKD,10000,HKD,Wedding gift money,anchor,2026-08-31
红包礼金,zh,六一给孩子发红包200元,200,CNY,儿童节红包,anchor,2026-08-31
红包礼金,en,Children's Day red packet for kid 200 yuan,200,CNY,Children's Day red packet,anchor,2026-08-31
红包礼金,zh,开业大吉红包888块,888,CNY,开业红包,anchor,2026-08-31
红包礼金,en,Grand opening red packet 888 bucks,888,CNY,Grand opening red packet,anchor,2026-08-31
红包礼金,zh,金榜题名红包1666元,1666,CNY,升学红包,anchor,2026-08-31
红包礼金,en,College admission red packet 1666 yuan,1666,CNY,College admission red packet,anchor,2026-08-31
红包礼金,zh,今天明天香港满月酒礼金都3000HKD,3000,HKD,满月礼金,"rel:0,1",2026-08-31|2026-09-01
红包礼金,en,HK full moon gift money 3000 HKD today and tomorrow,3000,HKD,Full moon gift money,"rel:0,1",2026-08-31|2026-09-01
红包礼金,zh,除夕压岁钱1000元,1000,CNY,除夕红包,anchor,2026-08-31
红包礼金,en,New Year's Eve red packet 1000 yuan,1000,CNY,New Year's Eve red packet,anchor,2026-08-31
红包礼金,zh,朋友新店开张随礼1288块,1288,CNY,开张随礼,anchor,2026-08-31
红包礼金,en,Friend shop opening gift 1288 bucks,1288,CNY,Shop opening gift,anchor,2026-08-31
红包礼金,zh,生日红包66.66元,66.66,CNY,生日红包,anchor,2026-08-31
红包礼金,en,Birthday red packet 66.66 yuan,66.66,CNY,Birthday red packet,anchor,2026-08-31
红包礼金,zh,香港乔迁礼金5000HKD,5000,HKD,乔迁礼金,anchor,2026-08-31
红包礼金,en,HK housewarming gift money 5000 HKD,5000,HKD,Housewarming gift money,anchor,2026-08-31
红包礼金,zh,元宵节红包88元,88,CNY,元宵红包,anchor,2026-08-31
红包礼金,en,Lantern Festival red packet 88 yuan,88,CNY,Lantern Festival red packet,anchor,2026-08-31
红包礼金,zh,订婚随礼3180块,3180,CNY,订婚随礼,anchor,2026-08-31
红包礼金,en,Engagement gift money 3180 bucks,3180,CNY,Engagement gift money,anchor,2026-08-31
红包礼金,zh,重阳节给老人红包500元,500,CNY,重阳红包,anchor,2026-08-31
红包礼金,en,Double Ninth red packet for elders 500 yuan,500,CNY,Double Ninth red packet,anchor,2026-08-31
红包礼金,zh,香港百日宴礼金2000HKD,2000,HKD,百日宴礼金,anchor,2026-08-31
红包礼金,en,HK hundred-day banquet gift 2000 HKD,2000,HKD,Hundred-day banquet gift,anchor,2026-08-31
红包礼金,zh,情人节红包520元,520,CNY,情人节红包,anchor,2026-08-31
红包礼金,en,Valentine red packet 520 yuan,520,CNY,Valentine red packet,anchor,2026-08-31
红包礼金,zh,结婚改口费9999块,9999,CNY,改口费,anchor,2026-08-31
红包礼金,en,Wedding tea ceremony gift 9999 bucks,9999,CNY,Tea ceremony gift,anchor,2026-08-31
红包礼金,zh,七夕红包1314元,1314,CNY,七夕红包,anchor,2026-08-31
红包礼金,en,Qixi red packet 1314 yuan,1314,CNY,Qixi red packet,anchor,2026-08-31
红包礼金,zh,香港春节利是每人50HKD,50,HKD,春节利是,anchor,2026-08-31
红包礼金,en,HK Spring Festival lai see 50 HKD per person,50,HKD,Spring Festival lai see,anchor,2026-08-31
红包礼金,zh,冬至红包188元,188,CNY,冬至红包,anchor,2026-08-31
红包礼金,en,Winter solstice red packet 188 yuan,188,CNY,Winter solstice red packet,anchor,2026-08-31
红包礼金,zh,宝宝周岁红包1000块,1000,CNY,周岁红包,anchor,2026-08-31
红包礼金,en,Baby first birthday red packet 1000 bucks,1000,CNY,First birthday red packet,anchor,2026-08-31
红包礼金,zh,毕业红包666元,666,CNY,毕业红包,anchor,2026-08-31
红包礼金,en,Graduation red packet 666 yuan,666,CNY,Graduation red packet,anchor,2026-08-31
红包礼金,zh,香港寿礼金8000HKD,8000,HKD,寿礼金,anchor,2026-08-31
红包礼金,en,HK birthday banquet gift money 8000 HKD,8000,HKD,Birthday banquet gift,anchor,2026-08-31
红包礼金,zh,小年红包200元,200,CNY,小年红包,anchor,2026-08-31
红包礼金,en,Little New Year red packet 200 yuan,200,CNY,Little New Year red packet,anchor,2026-08-31
红包礼金,zh,同事结婚随礼300块,300,CNY,结婚随礼,anchor,2026-08-31
红包礼金,en,Coworker wedding gift money 300 bucks,300,CNY,Wedding gift money,anchor,2026-08-31
红包礼金,zh,搬家红包888元,888,CNY,搬家红包,anchor,2026-08-31
红包礼金,en,Moving red packet 888 yuan,888,CNY,Moving red packet,anchor,2026-08-31
红包礼金,zh,香港订婚礼金18888HKD,18888,HKD,订婚礼金,anchor,2026-08-31
红包礼金,en,HK engagement gift money 18888 HKD,18888,HKD,Engagement gift money,anchor,2026-08-31
红包礼金,zh,520红包520元,520,CNY,520红包,anchor,2026-08-31
红包礼金,en,520 red packet 520 yuan,520,CNY,520 red packet,anchor,2026-08-31
红包礼金,zh,朋友生二胎随礼800块,800,CNY,二胎随礼,anchor,2026-08-31
红包礼金,en,Second baby gift money 800 bucks,800,CNY,Second baby gift,anchor,2026-08-31
红包礼金,zh,正月十五红包88元,88,CNY,元宵红包,anchor,2026-08-31
红包礼金,en,Lantern Festival red packet 88 yuan,88,CNY,Lantern Festival red packet,anchor,2026-08-31
红包礼金,zh,香港新居入伙礼金10000HKD,10000,HKD,入伙礼金,anchor,2026-08-31
红包礼金,en,HK new home gift money 10000 HKD,10000,HKD,New home gift money,anchor,2026-08-31
红包礼金,zh,跨年红包188元,188,CNY,跨年红包,anchor,2026-08-31
红包礼金,en,New Year red packet 188 yuan,188,CNY,New Year red packet,anchor,2026-08-31
红包礼金,zh,亲戚孩子升学随礼500块,500,CNY,升学随礼,anchor,2026-08-31
红包礼金,en,Relative kid school admission gift 500 bucks,500,CNY,School admission gift,anchor,2026-08-31
红包礼金,zh,母亲节红包888元,888,CNY,母亲节红包,anchor,2026-08-31
红包礼金,en,Mother's Day red packet 888 yuan,888,CNY,Mother's Day red packet,anchor,2026-08-31
红包礼金,zh,香港开工利是每人100HKD,100,HKD,开工利是,anchor,2026-08-31
红包礼金,en,HK work resumption lai see 100 HKD per person,100,HKD,Work resumption lai see,anchor,2026-08-31
红包礼金,zh,香港元宵派利是200HKD,200,HKD,元宵利是,anchor,2026-08-31
红包礼金,en,HK Lantern Festival lai see 200 HKD,200,HKD,Lantern Festival lai see,anchor,2026-08-31
宠物养护,zh,昨天给猫买猫粮花了180元,180,CNY,猫粮,rel:-1,2026-08-30
宠物养护,en,Yesterday spent 180 yuan on cat food,180,CNY,Cat food,rel:-1,2026-08-30
宠物养护,zh,狗狗洗澡美容花了150块,150,CNY,洗澡美容,anchor,2026-08-31
宠物养护,en,Dog grooming and bath cost 150 bucks,150,CNY,Grooming bath,anchor,2026-08-31
宠物养护,zh,宠物医院看病花了800HKD,800,HKD,宠物看病,anchor,2026-08-31
宠物养护,en,Pet hospital visit cost 800 HKD,800,HKD,Pet vet visit,anchor,2026-08-31
宠物养护,zh,买猫砂猫玩具花了80元,80,CNY,猫砂玩具,anchor,2026-08-31
宠物养护,en,Cat litter and toys cost 80 yuan,80,CNY,Litter and toys,anchor,2026-08-31
宠物养护,zh,宠物驱虫花了120块,120,CNY,驱虫,anchor,2026-08-31
宠物养护,en,Pet deworming cost 120 bucks,120,CNY,Deworming,anchor,2026-08-31
宠物养护,zh,这一周每天狗粮按袋摊下来记320元,320,CNY,狗粮,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06
宠物养护,en,This week log 320 yuan daily for dog food bags,320,CNY,Dog food,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06
宠物养护,zh,宠物寄养三天花了600HKD,600,HKD,寄养,anchor,2026-08-31
宠物养护,en,Pet boarding three days cost 600 HKD,600,HKD,Boarding,anchor,2026-08-31
宠物养护,zh,给狗打疫苗花了280元,280,CNY,疫苗,anchor,2026-08-31
宠物养护,en,Dog vaccination cost 280 yuan,280,CNY,Vaccine,anchor,2026-08-31
宠物养护,zh,海外宠物用品50USD,50,USD,海外用品,anchor,2026-08-31
宠物养护,en,Overseas pet supplies 50 USD,50,USD,Overseas supplies,anchor,2026-08-31
宠物养护,zh,宠物零食花了68块,68,CNY,零食,anchor,2026-08-31
宠物养护,en,Pet treats cost 68 bucks,68,CNY,Treats,anchor,2026-08-31
宠物养护,zh,今天明天猫罐头都按200元记,200,CNY,猫罐头,"rel:0,1",2026-08-31|2026-09-01
宠物养护,en,Log 200 yuan today and tomorrow for cat cans,200,CNY,Cat food cans,"rel:0,1",2026-08-31|2026-09-01
宠物养护,zh,狗狗剃毛花了100块,100,CNY,剃毛,anchor,2026-08-31
宠物养护,en,Dog haircut cost 100 bucks,100,CNY,Hair trim,anchor,2026-08-31
宠物养护,zh,香港宠物医院诊金500HKD,500,HKD,宠物诊金,anchor,2026-08-31
宠物养护,en,HK pet clinic consultation fee 500 HKD,500,HKD,Clinic fee,anchor,2026-08-31
宠物养护,zh,猫抓板猫爬架150元,150,CNY,猫爬架,anchor,2026-08-31
宠物养护,en,Scratching post and cat tree 150 yuan,150,CNY,Cat tree,anchor,2026-08-31
宠物养护,zh,宠物牵引绳胸背带80块,80,CNY,牵引绳,anchor,2026-08-31
宠物养护,en,Pet leash and harness 80 bucks,80,CNY,Leash harness,anchor,2026-08-31
宠物养护,zh,今天到后天宠物沐浴露都58元,58,CNY,沐浴露,span:0:2,2026-08-31|2026-09-01|2026-09-02
宠物养护,en,Log 58 yuan today through day after tomorrow for pet shampoo,58,CNY,Pet shampoo,span:0:2,2026-08-31|2026-09-01|2026-09-02
宠物养护,zh,香港宠物美容300HKD,300,HKD,宠物美容,anchor,2026-08-31
宠物养护,en,HK pet grooming 300 HKD,300,HKD,Pet grooming,anchor,2026-08-31
宠物养护,zh,狗狗体内外驱虫药150元,150,CNY,驱虫药,anchor,2026-08-31
宠物养护,en,Internal and external dewormer 150 yuan,150,CNY,Dewormer meds,anchor,2026-08-31
宠物养护,zh,猫砂盆半封闭68块,68,CNY,猫砂盆,anchor,2026-08-31
宠物养护,en,Semi-enclosed litter box 68 bucks,68,CNY,Litter box,anchor,2026-08-31
宠物养护,zh,宠物航空箱200元,200,CNY,航空箱,anchor,2026-08-31
宠物养护,en,Pet airline carrier crate 200 yuan,200,CNY,Pet carrier,anchor,2026-08-31
宠物养护,zh,本周日香港宠物寄养每天200HKD,200,HKD,寄养,weekday:7,2026-09-06
宠物养护,en,This Sunday HK pet boarding 200 HKD per day,200,HKD,Boarding,weekday:7,2026-09-06
宠物养护,zh,狗狗钙片微量元素88元,88,CNY,营养品,anchor,2026-08-31
宠物养护,en,Dog calcium and trace minerals 88 yuan,88,CNY,Supplements,anchor,2026-08-31
宠物养护,zh,猫化毛膏营养膏128块,128,CNY,营养膏,anchor,2026-08-31
宠物养护,en,Cat hairball and nutritional paste 128 bucks,128,CNY,Nutritional paste,anchor,2026-08-31
宠物养护,zh,宠物衣服冬装60元,60,CNY,宠物衣,anchor,2026-08-31
宠物养护,en,Winter pet clothes 60 yuan,60,CNY,Pet clothing,anchor,2026-08-31
宠物养护,zh,香港宠物粮食200HKD,200,HKD,宠物粮,anchor,2026-08-31
宠物养护,en,HK pet food 200 HKD,200,HKD,Pet food,anchor,2026-08-31
宠物养护,zh,宠物尿垫尿不湿45元,45,CNY,尿垫,anchor,2026-08-31
宠物养护,en,Pet pee pads and diapers 45 yuan,45,CNY,Pee pads,anchor,2026-08-31
宠物养护,zh,狗狗玩具球磨牙棒30块,30,CNY,玩具,anchor,2026-08-31
宠物养护,en,Dog toy ball and chew stick 30 bucks,30,CNY,Toys,anchor,2026-08-31
宠物养护,zh,猫草猫薄荷20元,20,CNY,猫草,anchor,2026-08-31
宠物养护,en,Cat grass and catnip 20 yuan,20,CNY,Cat grass,anchor,2026-08-31
宠物养护,zh,香港宠物用品店买零食100HKD,100,HKD,宠物零食,anchor,2026-08-31
宠物养护,en,HK pet store snacks 100 HKD,100,HKD,Pet snacks,anchor,2026-08-31
宠物养护,zh,宠物绝育手术800元,800,CNY,绝育,anchor,2026-08-31
宠物养护,en,Pet spay neuter surgery 800 yuan,800,CNY,Spay neuter,anchor,2026-08-31
宠物养护,zh,8月17日猫咪体检套餐300块,300,CNY,体检,ymd:2026-08-17,2026-08-17
宠物养护,en,Aug 17 cat checkup package 300 bucks,300,CNY,Checkup,ymd:2026-08-17,2026-08-17
宠物养护,zh,宠物窝垫房子120元,120,CNY,宠物窝,anchor,2026-08-31
宠物养护,en,Pet bed and house 120 yuan,120,CNY,Pet bed,anchor,2026-08-31
宠物养护,zh,狗狗指甲剪剃毛器88块,88,CNY,美容工具,anchor,2026-08-31
宠物养护,en,Dog nail clipper and trimmer 88 bucks,88,CNY,Grooming tools,anchor,2026-08-31
宠物养护,zh,香港宠物保险每月100HKD,100,HKD,宠物保险,anchor,2026-08-31
宠物养护,en,HK pet insurance monthly 100 HKD,100,HKD,Pet insurance,anchor,2026-08-31
宠物养护,zh,猫包外出便携50元,50,CNY,猫包,anchor,2026-08-31
宠物养护,en,Portable cat carrier bag 50 yuan,50,CNY,Cat carrier bag,anchor,2026-08-31
宠物养护,zh,宠物益生菌调理肠胃68块,68,CNY,益生菌,anchor,2026-08-31
宠物养护,en,Pet probiotics for digestion 68 bucks,68,CNY,Probiotics,anchor,2026-08-31
宠物养护,zh,宠物厕所诱导剂25元,25,CNY,诱导剂,anchor,2026-08-31
宠物养护,en,Pet potty training spray 25 yuan,25,CNY,Training spray,anchor,2026-08-31
宠物养护,zh,香港宠物办证费200HKD,200,HKD,办证,anchor,2026-08-31
宠物养护,en,HK pet license fee 200 HKD,200,HKD,License fee,anchor,2026-08-31
宠物养护,zh,狗狗项圈铃铛30元,30,CNY,项圈,anchor,2026-08-31
宠物养护,en,Dog collar with bell 30 yuan,30,CNY,Collar,anchor,2026-08-31
宠物养护,zh,猫自动喂食器299块,299,CNY,喂食器,anchor,2026-08-31
宠物养护,en,Automatic cat feeder 299 bucks,299,CNY,Auto feeder,anchor,2026-08-31
宠物养护,zh,上周日买了宠物饮水机158元,158,CNY,饮水机,weekday:-1:7,2026-08-30
宠物养护,en,Last Sunday pet water fountain 158 yuan,158,CNY,Water fountain,weekday:-1:7,2026-08-30
宠物养护,zh,香港宠物冲凉卡10次1200HKD,1200,HKD,冲凉卡,anchor,2026-08-31
宠物养护,en,HK pet bath card 10 visits 1200 HKD,1200,HKD,Bath card,anchor,2026-08-31
宠物养护,zh,狗狗眼药水35元,35,CNY,眼药水,anchor,2026-08-31
宠物养护,en,Dog eye drops 35 yuan,35,CNY,Eye drops,anchor,2026-08-31
宠物养护,zh,猫耳螨药50块,50,CNY,耳螨药,anchor,2026-08-31
宠物养护,en,Cat ear mite medicine 50 bucks,50,CNY,Ear mite meds,anchor,2026-08-31
宠物养护,zh,宠物剃毛器电推剪80元,80,CNY,剃毛器,anchor,2026-08-31
宠物养护,en,Pet clipper and electric trimmer 80 yuan,80,CNY,Pet clipper,anchor,2026-08-31
宠物养护,zh,香港宠物驱虫药150HKD,150,HKD,驱虫药,anchor,2026-08-31
宠物养护,en,HK pet dewormer 150 HKD,150,HKD,Dewormer,anchor,2026-08-31
宠物养护,zh,宠物吊床猫窝45元,45,CNY,猫窝,anchor,2026-08-31
宠物养护,en,Pet hammock and cat bed 45 yuan,45,CNY,Cat bed,anchor,2026-08-31
宠物养护,zh,狗狗洁齿骨磨牙棒60块,60,CNY,洁齿骨,anchor,2026-08-31
宠物养护,en,Dog dental chews and bones 60 bucks,60,CNY,Dental chews,anchor,2026-08-31
宠物养护,zh,宠物消毒喷雾28元,28,CNY,消毒喷雾,anchor,2026-08-31
宠物养护,en,Pet disinfectant spray 28 yuan,28,CNY,Disinfectant spray,anchor,2026-08-31
宠物养护,zh,香港宠物美容洗澡350HKD,350,HKD,宠物美容,anchor,2026-08-31
宠物养护,en,HK pet grooming and bath 350 HKD,350,HKD,Pet grooming,anchor,2026-08-31
服饰鞋包,zh,昨天买外套花了599元,599,CNY,外套,rel:-1,2026-08-30
服饰鞋包,en,Yesterday bought a jacket for 599 yuan,599,CNY,Jacket,rel:-1,2026-08-30
服饰鞋包,zh,买运动鞋花了799块,799,CNY,运动鞋,anchor,2026-08-31
服饰鞋包,en,Bought sneakers for 799 bucks,799,CNY,Sneakers,anchor,2026-08-31
服饰鞋包,zh,买包包花了1200HKD,1200,HKD,包包,anchor,2026-08-31
服饰鞋包,en,Bought a handbag for 1200 HKD,1200,HKD,Handbag,anchor,2026-08-31
服饰鞋包,zh,买裤子花了299元,299,CNY,裤子,anchor,2026-08-31
服饰鞋包,en,Bought pants for 299 yuan,299,CNY,Pants,anchor,2026-08-31
服饰鞋包,zh,买内衣袜子花了150块,150,CNY,内衣袜,anchor,2026-08-31
服饰鞋包,en,Bought underwear and socks for 150 bucks,150,CNY,Underwear socks,anchor,2026-08-31
服饰鞋包,zh,买羽绒服花了1299元,1299,CNY,羽绒服,anchor,2026-08-31
服饰鞋包,en,Bought a down jacket for 1299 yuan,1299,CNY,Down jacket,anchor,2026-08-31
服饰鞋包,zh,买高跟鞋花了899HKD,899,HKD,高跟鞋,anchor,2026-08-31
服饰鞋包,en,Bought high heels for 899 HKD,899,HKD,High heels,anchor,2026-08-31
服饰鞋包,zh,买帽子围巾花了180元,180,CNY,帽围巾,anchor,2026-08-31
服饰鞋包,en,Bought hat and scarf for 180 yuan,180,CNY,Hat scarf,anchor,2026-08-31
服饰鞋包,zh,本周六海外买奢侈品包2000USD,2000,USD,奢侈品包,weekday:6,2026-09-05
服饰鞋包,en,This Saturday bought luxury bag overseas 2000 USD,2000,USD,Luxury bag,weekday:6,2026-09-05
服饰鞋包,zh,买T恤花了99块,99,CNY,T恤,anchor,2026-08-31
服饰鞋包,en,Bought a T-shirt for 99 bucks,99,CNY,T-shirt,anchor,2026-08-31
服饰鞋包,zh,买连衣裙399元,399,CNY,连衣裙,anchor,2026-08-31
服饰鞋包,en,Bought a dress for 399 yuan,399,CNY,Dress,anchor,2026-08-31
服饰鞋包,zh,买皮鞋688块,688,CNY,皮鞋,anchor,2026-08-31
服饰鞋包,en,Bought leather shoes for 688 bucks,688,CNY,Leather shoes,anchor,2026-08-31
服饰鞋包,zh,香港买名牌包8000HKD,8000,HKD,名牌包,anchor,2026-08-31
服饰鞋包,en,Bought designer bag in HK 8000 HKD,8000,HKD,Designer bag,anchor,2026-08-31
服饰鞋包,zh,买牛仔裤199元,199,CNY,牛仔裤,anchor,2026-08-31
服饰鞋包,en,Bought jeans for 199 yuan,199,CNY,Jeans,anchor,2026-08-31
服饰鞋包,zh,买保暖内衣套装299块,299,CNY,保暖内衣,anchor,2026-08-31
服饰鞋包,en,Bought thermal underwear set for 299 bucks,299,CNY,Thermal underwear,anchor,2026-08-31
服饰鞋包,zh,买风衣外套899元,899,CNY,风衣,anchor,2026-08-31
服饰鞋包,en,Bought a trench coat for 899 yuan,899,CNY,Trench coat,anchor,2026-08-31
服饰鞋包,zh,8月4日香港买运动鞋1000HKD,1000,HKD,运动鞋,ymd:2026-08-04,2026-08-04
服饰鞋包,en,Aug 4 bought sneakers in HK 1000 HKD,1000,HKD,Sneakers,ymd:2026-08-04,2026-08-04
服饰鞋包,zh,买衬衫159元,159,CNY,衬衫,anchor,2026-08-31
服饰鞋包,en,Bought a dress shirt for 159 yuan,159,CNY,Dress shirt,anchor,2026-08-31
